verbatim,normalized,duration,scenario,fname,native_language,gender,age_group,native_state,native_district,sp_id,text,lang,task_name,job_category,occupation_domain,occupation,job_type,age-group,qual,qc1_applied
ऐसा मेरी माँ [uhh] कहती हैं और मुझे भी [uhh] मैंने भी वो एक्सपीरियंस किया,ऐसा मेरी माँ [uhh] कहती हैं और मुझे भी [uhh] मैंने भी वह एक्सपीरियंस [Experience] किया,4.896,Extempore,5348024557505796_f708_chunk_16_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,ऐसा मेरी माँ कहती हैं और मुझे भी मैंने भी वह एक्सपीरियंस किया,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
जब एक बार हमने चूल्हे पे खाना बनाया और वो बहुत टेस्टी बन गया था [inhaling] इसलिए मुझे भी पता चला की चूल्हे के खाने और गैस के खाने में बहुत सारा फ़र्क है [inhaling] और,जब एक बार हमने चूल्हे पर खाना बनाया और वह बहुत टेस्टी [Tasty] बन गया था [inhaling] इसलिए मुझे भी पता चला की चूल्हे के खाने और गैस [Gas] के खाने में बहुत सारा फ़र्क है [inhaling] और,12.446,Extempore,5348024557505796_f708_chunk_17_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,जब एक बार हमने चूल्हे पर खाना बनाया और वह बहुत टेस्टी बन गया था इसलिए मुझे भी पता चला की चूल्हे के खाने और गैस के खाने में बहुत सारा फ़र्क है और,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_1_format_conversion
बाद में उन्होंने [uhh] जब जब एडवांस होने लगा तब उन्होंने गैस सिलिंडर,बाद में उन्होंने [uhh] जब-जब एडवांस [Advance] होने लगा तब उन्होंने गैस [Gas] सिलेंडर [Cylinder] ,5.876,Extempore,5348024557505796_f708_chunk_18_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,बाद में उन्होंने जब जब एडवांस होने लगा तब उन्होंने गैस सिलेंडर,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
लाया सो मेरी ग्रैंड मदर मेरी दादी उनके टाइम पे चूल्हा वगैरह सब कुछ था [inhaling] पर मेरी माँ के मेरी माँ जब शादी करके आई थी तब यहाँ पे चूल्हा था [uhh] गैस सिलिंडर था [inhaling] और,लाया सो मेरी ग्रैंडमदर [Grandmother] मेरी दादी उनके टाइम [Time] पर चूल्हा वगैरह सब कुछ था [inhaling] पर मेरी माँ के मेरी माँ जब शादी करके आई थी तब यहाँ पर चूल्हा था [uhh] गैस [Gas] सिलिंडर [Cylinder] था [inhaling] और,13.368,Extempore,5348024557505796_f708_chunk_19_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,लाया सो मेरी ग्रैंडमदर मेरी दादी उनके टाइम पर चूल्हा वगैरह सब कुछ था पर मेरी माँ के मेरी माँ जब शादी करके आई थी तब यहाँ पर चूल्हा था गैस सिलिंडर था और,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
पैदा हुई थी तब ओवन नहीं था बाद में जब मैं चौदह पंद्रह साल की हो गई तब ओय ओवन लाया गया वो मेरी आती,पैदा हुई थी तब ओवन [Oven] नहीं था बाद में जब मैं चौदह पंद्रह साल की हो गई तब ओय ओवन [Oven] लाया गया वह मेरे आते ही,7.647,Extempore,5348024557505796_f708_chunk_1_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,पैदा हुई थी तब ओवन नहीं था बाद में जब मैं चौदह पंद्रह साल की हो गई तब ओय ओवन लाया गया वह मेरे आते ही,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
पर मेरी माँ गैस सिलेंडर पे ज़्यादा खाना नहीं बनाती थी वो चूल्हे पे ही ज़्यादा बनाती थी [inhaling] गैस सिलिंडर पे वो पानी वगैरह कुछ बॉइल करती थी [inhaling] और मिक्सर ग्राइंडर बाद में आया पहले वो [uhh] वो,पर मेरी माँ गैस [Gas] सिलेंडर [Cylinder] पर ज़्यादा खाना नहीं बनाती थी वो चूल्हे पर ही ज़्यादा बनाती थी [inhaling] गैस [Gas] सिलेंडर [Cylinder] पर वह पानी वगैरह कुछ बॉइल [Boil] करती थी [inhaling] और मिक्सर [Mixer] ग्राइंडर [Grinder] बाद में आया पहले वह [uhh] वह,16.907,Extempore,5348024557505796_f708_chunk_20_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,पर मेरी माँ गैस सिलेंडर पर ज़्यादा खाना नहीं बनाती थी वो चूल्हे पर ही ज़्यादा बनाती थी गैस सिलेंडर पर वह पानी वगैरह कुछ बॉइल करती थी और मिक्सर ग्राइंडर बाद में आया पहले वह वह,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
आयनूर का वो आता है ना पत्थर बड़ा सा [inhaling] पाषाणी पत्थर बोलते हैं हम उसको उसे कोंकणी में [inhaling] तो उस पाषाणी पत्थर से वो [uhh] ग्राइंड करते थे,आयनूर का वह आता है न पत्थर बड़ा सा [inhaling] पाषाणी पत्थर बोलते हैं हम उसको उसे कोंकणी में [inhaling] तो उस पाषाणी पत्थर से वह [uhh] ग्राइंड [Grind] करते थे,10.718,Extempore,5348024557505796_f708_chunk_21_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,आयनूर का वह आता है न पत्थर बड़ा सा पाषाणी पत्थर बोलते हैं हम उसको उसे कोंकणी में तो उस पाषाणी पत्थर से वह ग्राइंड करते थे,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction
वो कुछ कोकोनट ग्रेड करके वो उसे उसमें डालते थे पाशाणी पात्र में उसे,वह कुछ कोकोनट [Coconut] ग्रेड [Grade] करके वह उसे उसमें डालते थे पाशाणी पात्र में उसे,6.015,Extempore,5348024557505796_f708_chunk_22_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,वह कुछ कोकोनट ग्रेड करके वह उसे उसमें डालते थे पाशाणी पात्र में उसे,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
उस पत्थर में और उस पत्थर में वो ग्राइंड करते थे उस एक ग्राइंड करने के बाद उसकी पेस्ट बन जाती थी और उससे वो गरी [uhh] और वगैरह वगैरह कुछ बनाती थी,उस पत्थर में और उस पत्थर में वह ग्राइंड [Grind] करते थे उस एक ग्राइंड [Grind] करने के बाद उसकी पेस्ट [Paste] बन जाती थी और उससे वह कढ़ी [uhh] और वगैरह वगैरह कुछ बनाती थी,12.255,Extempore,5348024557505796_f708_chunk_23_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,उस पत्थर में और उस पत्थर में वह ग्राइंड करते थे उस एक ग्राइंड करने के बाद उसकी पेस्ट बन जाती थी और उससे वह कढ़ी और वगैरह वगैरह कुछ बनाती थी,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
वो सब [inhaling] ग्राइंड करने का तरीका [uhh] चिली ग्राइंड करना,वह सब [inhaling] ग्राइंड [Grind] करने का तरीका [uhh] चिली [Chilli] ग्राइंड [Grind] करना,4.866,Extempore,5348024557505796_f708_chunk_24_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,वह सब ग्राइंड करने का तरीका चिली ग्राइंड करना,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
बाद में [uhh] कोकोनट ग्रेड करना हल्दी कूटना वो सब उस पत्थर में ही हो जाता था [inhaling] पर बाद में उस वो टाइम कंज़्यूमिंग कंज़्यूमिंग नहीं था बहुत ही टाइम लेता था,बाद में [uhh] कोकोनट [Coconut] ग्रेड [Grade] करना हल्दी कूटना वह सब उस पत्थर में ही हो जाता था [inhaling] पर बाद में उस वह टाइम [Time] कंज़्यूमिंग [Consuming] कंज़्यूमिंग [Consuming] नहीं था बहुत ही टाइम [Time] लेता था,13.118,Extempore,5348024557505796_f708_chunk_25_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,बाद में कोकोनट ग्रेड करना हल्दी कूटना वह सब उस पत्थर में ही हो जाता था पर बाद में उस वह टाइम कंज़्यूमिंग कंज़्यूमिंग नहीं था बहुत ही टाइम लेता था,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
इसलिए [inhaling] [uhh] अब टेक्नोलॉजी बदल गयी है,इसलिए [inhaling] [uhh] अब टेक्नोलॉजी [Technology] बदल गईं है,4.153,Extempore,5348024557505796_f708_chunk_26_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,इसलिए अब टेक्नोलॉजी बदल गईं है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion
हमें टाइम नहीं होता है इसलिए हमने [inhaling] मदमी मिक्सर और ग्राइंडर लिया और अब हम उससे ही करते हैं अब वो पत्थर जो,हमें टाइम [Time] नहीं होता है इसलिए हमने [inhaling] मदमी मिक्सर [Mixer] और ग्राइंडर [Grinder] लिया और अब हम उससे ही करते हैं अब वह पत्थर जो,8.895,Extempore,5348024557505796_f708_chunk_27_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,हमें टाइम नहीं होता है इसलिए हमने मदमी मिक्सर और ग्राइंडर लिया और अब हम उससे ही करते हैं अब वह पत्थर जो,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
पहले का था वो अब [uhh] हमने साइड में [noise] रखा है उससे कोई यूज़ नहीं होता,पहले का था वह अब [uhh] हमने साइड [Side] में [noise] रखा है उससे कोई यूज़ [Use] नहीं होता,4.479,Extempore,5348024557505796_f708_chunk_28_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,पहले का था वह अब हमने साइड में रखा है उससे कोई यूज़ नहीं होता,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
और गैस सिलेंडर पहले पहले जब आया था तब बहुत ही उसकी रेट कम थी,और गैस [Gas] सिलेंडर [Cylinder] पहले-पहले जब आया था तब बहुत ही उसकी रेट [Rate] कम थी,5.535,Extempore,5348024557505796_f708_chunk_29_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,और गैस सिलेंडर पहले पहले जब आया था तब बहुत ही उसकी रेट कम थी,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
है मेरी पापा की [umm] बहन उसने गिफ़्ट किया था,है मेरी पापा की [umm] बहन उसने गिफ़्ट [Gift] किया था,3.929,Extempore,5348024557505796_f708_chunk_2_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,है मेरी पापा की बहन उसने गिफ़्ट किया था,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
बहुत ही सारी उसकी रेट कम थी वो [uhh] दो सौ में तीन सौ में सिलिंडर गैस मिलता था [inhaling] इसलिए वो [uhh] इज़ी पटता था लोग ले लेते थे [inhaling] अब,बहुत ही सारी उसकी रेट [Rate] कम थी वह [uhh] दो सौ में तीन सौ में सिलिंडर [Cylinder] गैस [Gas] मिलता था [inhaling] इसलिए वह [uhh] इज़ी [Easy] पड़ता था लोग ले लेते थे [inhaling] अब,13.214,Extempore,5348024557505796_f708_chunk_30_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,बहुत ही सारी उसकी रेट कम थी वह दो सौ में तीन सौ में सिलिंडर गैस मिलता था इसलिए वह इज़ी पड़ता था लोग ले लेते थे अब,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
सारी लाइफ हमारी सिलिंडर पे ही रखी है क्योंकि अब कोई लोग,सारी लाइफ [Life] हमारी सिलिंडर [Cylinder] पर ही रखी है क्योंकि अब कोई लोग,5.535,Extempore,5348024557505796_f708_chunk_31_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,सारी लाइफ हमारी सिलिंडर पर ही रखी है क्योंकि अब कोई लोग,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
चूल्हे पर खाना नहीं बनाते अब सब लोग [uhh] गैस सिलेंडर से ही खाना बनाते हैं,चूल्हे पर खाना नहीं बनाते अब सब लोग [uhh] गैस [Gas] सिलेंडर [Cylinder] से ही खाना बनाते हैं,5.535,Extempore,5348024557505796_f708_chunk_32_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,चूल्हे पर खाना नहीं बनाते अब सब लोग गैस सिलेंडर से ही खाना बनाते हैं,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_1_format_conversion
इसलिए सबको उसकी ज़रूरत पड़ती है और उसकी रेट बहुत ही हाइ हो गई है,इसलिए सबको उसकी ज़रूरत पड़ती है और उसकी रेट [Rate] बहुत ही हाइ [High] हो गई है,5.052,Extempore,5348024557505796_f708_chunk_33_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,इसलिए सबको उसकी ज़रूरत पड़ती है और उसकी रेट बहुत ही हाइ हो गई है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
सो गैस सिलिंडर सिलेंडर की अब रेट दो हज़ार एक हज़ार ऐसी हो गई है,सो गैस [Gas] सिलेंडर [Cylinder] सिलेंडर [Cylinder] की अब रेट [Rate] दो हज़ार एक हज़ार ऐसी हो गई है,5.003,Extempore,5348024557505796_f708_chunk_34_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,सो गैस सिलेंडर सिलेंडर की अब रेट दो हज़ार एक हज़ार ऐसी हो गई है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
सो एडवांस टेक्नोलॉजी ने [uhh] जगह तो ली है पर,सो [So] एडवांस [Advance] टेक्नोलॉजी [Technology] ने [uhh] जगह तो ली है पर,4.863,Extempore,5348024557505796_f708_chunk_35_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,सो एडवांस टेक्नोलॉजी ने जगह तो ली है पर,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_1_format_conversion
रेट्स की भी जगह कुछ हिल नहीं रही है वो भी हाइ होती जा रही है [inhaling] तो पहले की ज़िन्दगी बहुत ही अच्छी थी,रेट्स [Rates] की भी जगह कुछ हिल नहीं रही है वह भी हाइ [High] होती जा रही है [inhaling] तो पहले की ज़िन्दगी बहुत ही अच्छी थी,8.319,Extempore,5348024557505796_f708_chunk_36_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,रेट्स की भी जगह कुछ हिल नहीं रही है वह भी हाइ होती जा रही है तो पहले की ज़िन्दगी बहुत ही अच्छी थी,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_5_upsampling_simulation
सब चीप था और अब सब,सब चीप [Cheap] था और अब सब,3.292,Extempore,5348024557505796_f708_chunk_37_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,सब चीप था और अब सब,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_5_upsampling_simulation
ज़्यादा बढ़ गया है [inhaling] और सब [uhh] चेंज हो गया है लाइफ बहुत ही चेंज हो गयी है,ज़्यादा बढ़ गया है [inhaling] और सब [uhh] चेंज [Change] हो गया है लाइफ [Life] बहुत ही चेंज [Change] हो गयी है,6.071,Extempore,5348024557505796_f708_chunk_38_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,ज़्यादा बढ़ गया है और सब चेंज हो गया है लाइफ बहुत ही चेंज हो गयी है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
और तब से हम केक वगेरा सब कुछ [uhh] उस ओवन से हम करते हैं घर में,और तब से हम केक [Cake] वगैरह सब कुछ [uhh] उस ओवन [Oven] से हम करते हैं घर में,5.535,Extempore,5348024557505796_f708_chunk_3_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,और तब से हम केक वगैरह सब कुछ उस ओवन से हम करते हैं घर में,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
तो पहले की ज़िन्दगी अब अब की ज़िन्दगी से बहुत ही अलग थी,तो पहले की ज़िन्दगी अब अब की ज़िन्दगी से बहुत ही अलग थी,5.343,Extempore,5348024557505796_f708_chunk_4_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,तो पहले की ज़िन्दगी अब अब की ज़िन्दगी से बहुत ही अलग थी,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_3_sample_rate_reduction;QC1_1_format_conversion
पहले मेरी माँ बताया करती थी की जब घर में,पहले मेरी माँ बताया करती थी की जब घर में,5.938,Extempore,5348024557505796_f708_chunk_5_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,पहले मेरी माँ बताया करती थी की जब घर में,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_3_sample_rate_reduction
गैस सिलिन्डर नहीं रहता था ना तब लोग सब चूल्हे पे काम करते थे,गैस [Gas] सिलिन्डर [Cylinder] नहीं रहता था न तब लोग सब चूल्हे पर काम करते थे,5.343,Extempore,5348024557505796_f708_chunk_6_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,गैस सिलिन्डर नहीं रहता था न तब लोग सब चूल्हे पर काम करते थे,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion
चूल्हे पे अपना खाना बनाते थे चूल्हे पे पानी गरम करते थे [inhaling] सब कुछ चूल चूल्हा ही था,चूल्हे पर अपना खाना बनाते थे चूल्हे पर पानी गर्म करते थे [inhaling] सब कुछ चूल चूल्हा ही था,6.399,Extempore,5348024557505796_f708_chunk_7_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,चूल्हे पर अपना खाना बनाते थे चूल्हे पर पानी गर्म करते थे सब कुछ चूल चूल्हा ही था,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_1_format_conversion
तो चूल्हे के लिए उन्हें लकड़ियाँ,तो चूल्हे के लिए उन्हें लकड़ियाँ,3.192,Extempore,5348024557505796_f708_chunk_8_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,तो चूल्हे के लिए उन्हें लकड़ियाँ,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_4_silence_insertion;QC1_1_format_conversion
लानी पड़ती थी [inhaling] तब वो जंगल में जाके लकड़ियाँ ले के आते थे,लानी पड़ती थी [inhaling] तब वह जंगल में जाकर लकड़ियाँ ले कर आते थे,5.535,Extempore,5348024557505796_f708_chunk_9_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,लानी पड़ती थी तब वह जंगल में जाकर लकड़ियाँ ले कर आते थे,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
पहले एक समय था जब मैं वेजिटेरियन हुआ करती थी सो मुझे ना वेज ही पसंद था [inhaling] कुछ भी हो वेज पुलाव वेज गोभी मंचूरियन कुछ भी वेज में अच्छा सा बढ़िया डिश मुझे पसंद था,पहले एक समय था जब मैं वेजिटेरियन [Vegetarian] हुआ करती थी सो [So] मुझे न वेज [Veg] ही पसंद था [inhaling] कुछ भी हो वेज [Veg] पुलाव वेज [Veg] गोभी मंचूरियन [Manchurian] कुछ भी वेज [Veg] में अच्छा सा बढ़िया डिश [Dish] मुझे पसंद था,12.87,Extempore,5348024557505797_f149_chunk_0_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,पहले एक समय था जब मैं वेजिटेरियन हुआ करती थी सो मुझे न वेज ही पसंद था कुछ भी हो वेज पुलाव वेज गोभी मंचूरियन कुछ भी वेज में अच्छा सा बढ़िया डिश मुझे पसंद था,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
हँ बाद में मेरे फ्रेंड्स ने मुझे सजेस्ट किया की चिकन ट्राई कर लूँ,हँ बाद में मेरे फ्रेंड्स [Friends] ने मुझे सजेस्ट [Suggest] किया की ट्राई [Try] ट्राई कर लूँ,5.439,Extempore,5348024557505797_f149_chunk_10_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,हँ बाद में मेरे फ्रेंड्स ने मुझे सजेस्ट किया की ट्राई ट्राई कर लूँ,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_1_format_conversion
इसलिए मैंने बाहर चिकन [uhh] ट्राइ किया एक बार मैंने बटर चिकन ट्राइ किया और मुझे वो बहुत ही अच्छा लगा बहुत ही टेस्टी था,इसलिए मैंने बाहर चिकन [Chicken] [uhh] ट्राई [Try] किया एक बार मैंने बटर [Butter] चिकन [Chicken] ट्राई [Try] किया और मुझे वह बहुत ही अच्छा लगा बहुत ही टेस्टी [Tasty] था,9.279,Extempore,5348024557505797_f149_chunk_11_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,इसलिए मैंने बाहर चिकन ट्राई किया एक बार मैंने बटर चिकन ट्राई किया और मुझे वह बहुत ही अच्छा लगा बहुत ही टेस्टी था,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction
और तब से मैं चिकन अब खाती हूँ सो मुझे चिकन में बटर चिकन लायक है चिली और पसंद है मुझे [inhaling] चिकन की,और तब से मैं चिकन [Chicken] अब खाती हूँ सो [So] मुझे चिकन [Chicken] में बटर [Butter] चिकन [Chicken] लायक [Like] है चिली [Chili] और पसंद है मुझे [inhaling] चिकन [Chicken] की,9.705,Extempore,5348024557505797_f149_chunk_12_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,और तब से मैं चिकन अब खाती हूँ सो मुझे चिकन में बटर चिकन लायक है चिली और पसंद है मुझे चिकन की,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_1_format_conversion
और मुझे शोरमा भी बहुत अच्छा लगता है,और मुझे शोरमा [Shawarma] भी बहुत अच्छा लगता है,2.367,Extempore,5348024557505797_f149_chunk_13_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,और मुझे शोरमा भी बहुत अच्छा लगता है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_5_upsampling_simulation;QC1_3_sample_rate_reduction;QC1_1_format_conversion
और मुझे अब मेरा फ़ेवरेट डिश है और रवा फ़्राइड चिकन मुझे बहुत अच्छा लगता है,और मुझे अब मेरा फ़ेवरेट [Favourite] डिश [Dish] है और रवा फ़्राइड [Fried] चिकन [Chicken] मुझे बहुत अच्छा लगता है,6.206,Extempore,5348024557505797_f149_chunk_14_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,और मुझे अब मेरा फ़ेवरेट डिश है और रवा फ़्राइड चिकन मुझे बहुत अच्छा लगता है,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_4_silence_insertion;QC1_5_upsampling_simulation;QC1_1_format_conversion
घर मे मैं चिकन नहीं खाती और घर में हम पकाते भी नहीं है और अलाऊ भी नहीं है मुझे घर में पकाना,घर मे मैं चिकन [Chicken] नहीं खाती और घर में हम पकाते भी नहीं है और अलाऊ [Allow] भी नहीं है मुझे घर में पकाना,6.826,Extempore,5348024557505797_f149_chunk_15_subchunk_1.wav,Konkani,Female,18-30,Goa,North Goa,9115800362797,घर मे मैं चिकन नहीं खाती और घर में हम पकाते भी नहीं है और अलाऊ भी नहीं है मुझे घर में पकाना,hi,Icebreakers,Other,Education and Research,Project associate,Blue Collar,18-30,Post Grad + PhD,QC1_3_sample_rate_reduction;QC1_5_upsampling_simulation;QC1_4_silence_insertion
