filename,ground_truth,normalized_transcripts,english_word_count
5348024557508586_f7_chunk_2_subchunk_1.wav,बारातों में during एकदम सही बात है,बारातों में during एकदम सही बात है,2
5348024557508587_f337_chunk_0_subchunk_1.wav,तैराकी एक बहुत अच्छा व्यायाम है system isse वजन भी kmaya जा सकता है मैं bchpn से ही तैराकी करती हूँ और हर रोज़ तैराकी करने के लिए जाती हूँ,तैराकी एक बहुत अच्छा व्यायाम है system isse वजन भी kmaya जा सकता है मैं bchpn से ही तैराकी करती हूँ और हर रोज़ तैराकी करने के लिए जाती हूँ,7
5348024557508587_f337_chunk_1_subchunk_1.wav,लंबे समय तक तैराकी करने से pyas लगती hai और शरीर शरीर में पानी km होने की संभावना है इसलिए मैं एक पानी की बोतल हमेशा लेकर जाती हूँ और कभी कभार थोड़ा ग्लूकोज़ भी ग्लूकोज़ भी मिला देती हूँ,लंबे समय तक तैराकी करने से pyas लगती hai और शरीर शरीर में पानी km होने की संभावना है इसलिए मैं एक पानी की बोतल हमेशा लेकर जाती हूँ और कभी कभार थोड़ा ग्लूकोज़ भी ग्लूकोज़ भी मिला देती हूँ,-1
5348024557508587_f337_chunk_2_subchunk_1.wav,जब मैं तैराकी करती हूँ बीच बीच में मैं थोड़ा थोड़ा थोड़ा पानी पीती रहती हूँ,जब मैं तैराकी करती हूँ बीच बीच में मैं थोड़ा थोड़ा थोड़ा पानी पीती रहती हूँ,-1
5348024557508587_f337_chunk_3_subchunk_1.wav,करने के पहले करने से पहले ज़्यादा खाना नहीं चाहिए क्योंकि इससे उल्टी की संभावना होती है इसलिए मैं तैराकी से पहले बहुत हल्का फुल्का ही खाकर जाती,करने के पहले करने से पहले ज़्यादा खाना नहीं चाहिए क्योंकि इससे उल्टी की संभावना होती है इसलिए मैं तैराकी से पहले बहुत हल्का फुल्का ही खाकर जाती,-1
5348024557508595_f411_chunk_0_subchunk_1.wav,जो लोग चित्रकला बनाना शुरू कर रहे हैं मैं उन्हें यह सलाह दूंगी कि पहले छोटे-छोटे और सरल चीज़ों का चित्र बनाएँ जैसे फल या घर में पड़े हुए छोटे-छोटे सामान फिर धीरे-धीरे वह [uhh] कठिन चित्रों,जो लोग चित्रकला बनाना शुरू कर रहे हैं मैं उन्हें यह सलाह दूंगी कि पहले छोटे-छोटे और सरल चीज़ों का चित्र बनाएँ जैसे फल या घर में पड़े हुए छोटे-छोटे सामान फिर धीरे-धीरे वह  कठिन चित्रों,14
5348024557508595_f411_chunk_1_subchunk_1.wav,चित्र बना </b>सकते हैं जैसे लोगों के शक्ल और मैं यह भी कहना चाहूंगी कि अगर च[START]ित्र अच्छे#$% से न बनें तो वह उदास न हों<b> और अपने अभ्यास जारी रखें,चित्र बना सकते हैं जैसे लोगों के शक्ल और मैं यह भी कहना चाहूंगी कि अगर चित्र अच्छे से न बनें तो वह उदास न हों और अपने अभ्यास जारी रखें,-1
5348024557508596_f336_chunk_0_subchunk_1.wav,मैंने एक बार एक</b> प्रतियोगिता के,मैंने एक बार एक प्रतियोगिता के,1
5348024557508596_f336_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।हुई भी खुशी बहुत पर पाने पुरस्कार और हुआ महसूस गर्व बहुत पर,यह बिल्कुल गलत है।।हुई भी खुशी बहुत पर पाने पुरस्कार और हुआ महसूस गर्व बहुत पर,7
5348024557508596_f336_chunk_2_subchunk_1.wav,थे गर्व बहुत पर चित्र भी पिता माता मेरे कारण इस था बना चित्र पर यात्रा रथा।यह बिल्कुल गलत है। एकदम सही बात है,थे गर्व बहुत पर चित्र भी पिता माता मेरे कारण इस था बना चित्र पर यात्रा रथा।यह बिल्कुल गलत है। एकदम सही बात है,-1
5348024557508596_f336_chunk_3_subchunk_1.wav,पुरस्कार पाने पर मेरे दोस्तों ने भी बहुत बधाई please note दी एकदम सही बात है,पुरस्कार पाने पर मेरे दोस्तों ने भी बहुत बधाई please note दी एकदम सही बात है,7
5348024557508720_f1596_chunk_0_subchunk_1.wav,दर्शकों ko कलाकार during के प्रदर्शन के साथ,दर्शकों ko कलाकार during के प्रदर्शन के साथ,1
5348024557508720_f1596_chunk_1_subchunk_1.wav,tal tal मिलाते हुए देखना भी विशिष्ट है,tal tal मिलाते हुए देखना भी विशिष्ट है,1
5348024557508721_f2244_chunk_0_subchunk_1.wav,ऑन फ़ाइव परसेंटर परसेंटर आई,ऑन फ़ाइव परसेंटर परसेंटर आई,1
5348024557508725_f1586_chunk_0_subchunk_1.wav,संगीत,संगीत,0
5348024557508727_f2056_chunk_0_subchunk_1.wav,एलैक्सा [Alexa] अब माँ को एक ईमैल [Email] भेजें,एलैक्सा  अब माँ को एक ईमैल  भेजें,1
5348024557508728_f968_chunk_0_subchunk_1.wav,चर<b>ीश [[START]Cherish] एक#$%्स [X</b>] के सभी उपा,चरीश Cherish] एक्स  के सभी उपा,1
5348024557508729_f2057_chunk_0_subchunk_1.wav,उत्पाद वापस कर</b#$%>ें,उत्पाद वापस कर</b>ें,1
5348024557508733_f1570_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं या मिले रुपये थाउजेंड फोर्टी से सी आई सी आई ओके,यह बिल्कुल गलत है।।नहीं या मिले रुपये थाउजेंड फोर्टी से सी आई सी आई ओके,-1
5348024557508734_f2052_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।बताएँ में बारे के योजना बचत पत्र विकास किसान सोने उपलब्ध यहाँ मुझे एकदम सही बात है,यह बिल्कुल गलत है।।बताएँ में बारे के योजना बचत पत्र विकास किसान सोने उपलब्ध यहाँ मुझे एकदम सही बात है,-1
5348024557508736_f2054_chunk_0_subchunk_1.wav,क्या आप राज्य during हरियाणा में केंद्र प्रकार स्थानीय कार्यालय वाले ई एस आई सी केंद्रों को ढूंढ़ने में मदद कर सकते हैं एकदम सही बात है,क्या आप राज्य during हरियाणा में केंद्र प्रकार स्थानीय कार्यालय वाले ई एस आई सी केंद्रों को ढूंढ़ने में मदद कर सकते हैं एकदम सही बात है,-1
5348024557508737_f1671_chunk_0_subchunk_1.wav,मैं कोवैक्सीन kee सशुल्क दूसरी डोज़ ढूंढ़ने के कोशिश men हूँ क्या आप राज्य उत्तराखंड system में ऐसे सभी केंद्रों की सूची बना सकते हैं,मैं कोवैक्सीन kee सशुल्क दूसरी डोज़ ढूंढ़ने के कोशिश men हूँ क्या आप राज्य उत्तराखंड system में ऐसे सभी केंद्रों की सूची बना सकते हैं,-1
5348024557508741_f2055_chunk_0_subchunk_1.wav,plng,plng,0
5348024557508747_f2053_chunk_0_subchunk_1.wav,पेड़,पेड़,0
5348024557508755_f681_chunk_0_subchunk_1.wav,कुमार स्मिता दीदी कृष्ण प्रिया भाभी रामु,कुमार स्मिता दीदी कृष्ण प्रिया भाभी रामु,1
5348024557508757_f719_chunk_0_subchunk_1.wav,इंडीया [India] अमैरीका [America] जापान [Japan] चाइना [China] फ्रांस [France] ,इंडीया  अमैरीका  जापान  चाइना  फ्रांस,1
5348024557508760_f165_chunk_0_subchunk_1.wav,[START]समय के साथ हि</b>ंदी का उपयोग<b> बदल गया है बहुत सारे व्यापार और प्#$%रवास के कारण हिंदी में अरेबिक [Arabic] अंग्रेजी और कई भाषाओं के शब्द मिले हुए हैं,समय के साथ हिंदी का उपयोग बदल गया है बहुत सारे व्यापार और प्रवास के कारण हिंदी में अरेबिक  अंग्रेजी और कई भाषाओं के शब्द मिले हुए हैं,-1
5348024557508760_f165_chunk_1_subchunk_1.wav,हिन्दी में बहुत सार</b>े उच्चारण हैं <b>विभि#$%न्न स्तरों,हिन्दी में बहुत सारे उच्चारण हैं विभिन्न स्तरों,1
5348024557508764_f718_chunk_0_subchunk_1.wav,पढ़िए इंस्ट्रक्शन्स उससे उप और,पढ़िए इंस्ट्रक्शन्स उससे उप और,1
5348024557508764_f718_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।डालें ना पानी अधिक और लें पानी पर्याप्त में कुकर एकदम सही बात है,यह बिल्कुल गलत है।।डालें ना पानी अधिक और लें पानी पर्याप्त में कुकर एकदम सही बात है,-1
5348024557508764_f718_chunk_2_subchunk_1.wav,उसको उपयोग करने के बाद उसको सफाई system करके रखो पकाने का समय पर्याप्त करें और सही क्रम में सामग्री डालें एकदम सही बात है,उसको उपयोग करने के बाद उसको सफाई system करके रखो पकाने का समय पर्याप्त करें और सही क्रम में सामग्री डालें एकदम सही बात है,7
5348024557508778_f1681_chunk_0_subchunk_1.wav,मन की शांति के लिए छः system mheene के बुनियादी खर्चों की बचत रखना एक अच्छा विचार है,मन की शांति के लिए छः system mheene के बुनियादी खर्चों की बचत रखना एक अच्छा विचार है,6
5348024557508781_f2212_chunk_0_subchunk_1.wav,यह विषय बोल्डरिंग लीड लीड क्लाइम्बिंग और टॉप रॉपिंग hai,यह विषय बोल्डरिंग लीड लीड क्लाइम्बिंग और टॉप रॉपिंग hai,1
5348024557508782_f1042_chunk_0_subchunk_1.wav,मेरी मेरी समीक्षा,मेरी मेरी समीक्षा,0
5348024557508785_f1911_chunk_0_subchunk_1.wav,मुझे स्थानीय कार्यक्रमों के बारे,मुझे स्थानीय कार्यक्रमों के बारे,1
5348024557508787_f2132_chunk_0_subchunk_1.wav,ने अपनी ख़रीददारी को सूची में पाँच सौ ग्राम [Gram] फलडा,ने अपनी ख़रीददारी को सूची में पाँच सौ ग्राम  फलडा,-1
5348024557508787_f2132_chunk_1_subchunk_1.wav,प्[ST<b>A#$%RT]योर [Pure] एं</b>ड [And] श्यौर [Sure],प्योर  एंड  श्यौर,-1
5348024557508787_f2132_chunk_2_subchunk_1.wav,स्मूथ कॉफ़ी पाउडर और पाँच पैकेट ड्यू[S#$%TART]रासेल रिचार्जेबल ए ए बैटरी,स्मूथ कॉफ़ी पाउडर और पाँच पैकेट ड्यूरासेल रिचार्जेबल ए ए बैटरी,-1
5348024557508787_f2132_chunk_3_subchunk_1.wav,जोड़ें भी ड्रिंक विनेगर शेडर एप्पल,जोड़ें भी ड्रिंक विनेगर शेडर एप्पल,1
5348024557508788_f1579_chunk_0_subchunk_1.wav,होंगे उपलब्ध सप्ताह इस ये है नहीं उपलब्ध उपल में वर्तमान कंडीशनर फैब्रिक वॉश आफ़्टर कम्फ़र्ट और पाउडर ड्रिंक बूस्ट छू बार मिल्की नेस्ले आइटम।यह बिल्कुल गलत है। एकदम सही बात है,होंगे उपलब्ध सप्ताह इस ये है नहीं उपलब्ध उपल में वर्तमान कंडीशनर फैब्रिक वॉश आफ़्टर कम्फ़र्ट और पाउडर ड्रिंक बूस्ट छू बार मिल्की नेस्ले आइटम।यह बिल्कुल गलत है। एकदम सही बात है,-1
5348024557508790_f1069_chunk_0_subchunk_1.wav,मुझे बताइए कि मणिपुर रूरल बैंक में कई बैंक खातों को कईसा लिंक करो और मेरे अपने खातों के बीच पैसे कैसे ट्रांसफ़र करें एकदम सही please note बात है,मुझे बताइए कि मणिपुर रूरल बैंक में कई बैंक खातों को कईसा लिंक करो और मेरे अपने खातों के बीच पैसे कैसे ट्रांसफ़र करें एकदम सही please note बात है,-1
5348024557508791_f1909_chunk_0_subchunk_1.wav,दो सौ during रुपये मदर हेल्प ऐज को दान kren,दो सौ during रुपये मदर हेल्प ऐज को दान kren,7
5348024557508795_f1910_chunk_0_subchunk_1.wav,मुझे कोवोवैक्स का टीका विशाखापट्टनम ज़िले में कहाँ कहाँ मिल सकता hai,मुझे कोवोवैक्स का टीका विशाखापट्टनम ज़िले में कहाँ कहाँ मिल सकता hai,1
5348024557508796_f1576_chunk_0_subchunk_1.wav,क्या आप यू ए एन नम्बर फोर नाइन टू सिक्स सेवन सिक्स फोर थ्री सेवन फोर एट फोर वाले मेरे पी एफ खाते के सभी ई पी एफ ओ ओ दावे ढूंढ़ सकते हैं,क्या आप यू ए एन नम्बर फोर नाइन टू सिक्स सेवन सिक्स फोर थ्री सेवन फोर एट फोर वाले मेरे पी एफ खाते के सभी ई पी एफ ओ ओ दावे ढूंढ़ सकते हैं,9
5348024557508800_f925_chunk_0_subchunk_1.wav,अगला,अगला,0
5348024557508807_f1041_chunk_0_subchunk_1.wav,तीन,तीन,0
5348024557508810_f131_chunk_0_subchunk_1.wav,पाँच अगस्त [August] दो सौ प[START]ाँच दो जूलाई [July] टू <b>[Two] थाउज़</b>ेंड #$%[Thousand],पाँच अगस्त  दो सौ पाँच दो जूलाई  टू  थाउज़ेंड,-1
5348024557508810_f131_chunk_1_subchunk_1.wav,फर्स्ट जैनवर<b>ी,फर्स्ट जैनवरी,1
5348024557508811_f349_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।पन्द्रह,यह बिल्कुल गलत है।।पन्द्रह,3
5348024557508812_f343_chunk_0_subchunk_1.wav,कन्याकुमारी वैली त्रिनल चेंगलपट्ट चेन्नई कांचीपुरम।यह बिल्कुल गलत है। एकदम सही बात है,कन्याकुमारी वैली त्रिनल चेंगलपट्ट चेन्नई कांचीपुरम।यह बिल्कुल गलत है। एकदम सही बात है,-1
5348024557508822_f348_chunk_0_subchunk_1.wav,कॉफ़ी पानी बहुत इंपॉर्टेंट है लॉन्ग बाइकिंग ट्रिप्स में और रोडवे में बहुत हेल्दी फ़ूड प्रेफ़र कर सकते हैं एकदम सही बात during है,कॉफ़ी पानी बहुत इंपॉर्टेंट है लॉन्ग बाइकिंग ट्रिप्स में और रोडवे में बहुत हेल्दी फ़ूड प्रेफ़र कर सकते हैं एकदम सही बात during है,7
5348024557508822_f348_chunk_1_subchunk_1.wav,थोड़ा sa रेस्ट बहुत system हेल्प करते है शोल्डर और बैक पेन के लिए,थोड़ा sa रेस्ट बहुत system हेल्प करते है शोल्डर और बैक पेन के लिए,7
5348024557508828_f346_chunk_0_subchunk_1.wav,हम एक चैलेंज चैलेंज vrld कम,हम एक चैलेंज चैलेंज vrld कम,1
5348024557508828_f346_chunk_1_subchunk_1.wav,करेंगे करेंगे अंश,करेंगे करेंगे अंश,0
5348024557508830_f347_chunk_0_subchunk_1.wav,में लेक डिगिंग और लेक क्लीनिंग एक,में लेक डिगिंग और लेक क्लीनिंग एक,1
5348024557508830_f347_chunk_1_subchunk_1.wav,एक्टीवीटी [Activity] है [uhh] क्योंकि [uhh] रेनी [Rainy] सीज़न [Season] में बहुत पानी आ सकता है और समर [Summer] में [uhh] ड्राउट [Draught] हो सकता है लैक [Lake] मैंटेनेंस [Maintenance] एक बहुत इम्पोर्टेन्ट [Important] कार्य है,एक्टीवीटी  है  क्योंकि  रेनी  सीज़न  में बहुत पानी आ सकता है और समर  में  ड्राउट  हो सकता है लैक  मैंटेनेंस  एक बहुत इम्पोर्टेन्ट  कार्य है,-1
5348024557508835_f351_chunk_0_subchunk_1.wav,मेरे स्टैट [State] में चेन्नई मदुरई तिरची[STA</b>RT] बहुत पॉपूलैटेड [Populated] हैं और पॉजीटीव #$%[Positi<b>ve] एस्पेक्ट्स [Aspects],मेरे स्टैट  में चेन्नई मदुरई तिरची बहुत पॉपूलैटेड  हैं और पॉजीटीव  एस्पेक्ट्स,-1
5348024557508835_f351_chunk_1_subchunk_1.wav,सिटी स#$%िटी में </b>सब कुछ अवेल[START]ेबल है,सिटी सिटी में सब कुछ अवेलेबल है,1
5348024557508838_f1362_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।करें क्लिक पर नाम के,यह बिल्कुल गलत है।।करें क्लिक पर नाम के,-1
5348024557508839_f805_chunk_0_subchunk_1.wav,हैं शामिल प्रातःकाल और टाइम्स अपराह्न टाइम्स नवभारत भास्कर दैनिक पत्रिका राजस्थान दैनिक हिंदी में पत्रों समाचार के उदयपुर।यह बिल्कुल गलत है। एकदम सही बात है,हैं शामिल प्रातःकाल और टाइम्स अपराह्न टाइम्स नवभारत भास्कर दैनिक पत्रिका राजस्थान दैनिक हिंदी में पत्रों समाचार के उदयपुर।यह बिल्कुल गलत है। एकदम सही बात है,-1
5348024557508840_f1357_chunk_0_subchunk_1.wav,हालेपेनो क्या होते हैं एकदम system सही बात है,हालेपेनो क्या होते हैं एकदम system सही बात है,1
5348024557508842_f1358_chunk_0_subchunk_1.wav,mujhe यह बनना पसंद for example है,mujhe यह बनना पसंद for example है,5
5348024557508845_f1360_chunk_0_subchunk_1.wav,kya आप आप ओरल कार आइटम्स पर सुझाव दिखा सकते हैं,kya आप आप ओरल कार आइटम्स पर सुझाव दिखा सकते हैं,0
5348024557508847_f1359_chunk_0_subchunk_1.wav,मैं मैं दस पैकेट चेरिश एक्स फॉयल नम्बर बलून ख़रीदना चाहता हूँ,मैं मैं दस पैकेट चेरिश एक्स फॉयल नम्बर बलून ख़रीदना चाहता हूँ,-1
5348024557508849_f1170_chunk_0_subchunk_1.wav,नौ हज़ार रुपये मेरे आजिओ वॉलेट में,नौ हज़ार रुपये मेरे आजिओ वॉलेट में,1
5348024557508850_f1361_chunk_0_subchunk_1.wav,मुझे मेरा बैंक [Bank] ऑफ़ [Of] बड़ौदा खाता शेष और लेन-देन इतिहास दिखाइए,मुझे मेरा बैंक  ऑफ़  बड़ौदा खाता शेष और लेन-देन इतिहास दिखाइए,-1
5348024557508852_f806_chunk_0_subchunk_1.wav,आपके #$%ई [E] पि [P] एफ [F] ओ [O] पंजीकृत मौबाइल [Mobile] नम्बर [Number] <b>के लिए लॉगीन [Login] ओ [O] टी [T] पि [P]</b> छह आठ सात सात तीन नौ द[START]ो शून्य शून्य सात सात है,आपके ई  पि  एफ  ओ  पंजीकृत मौबाइल  नम्बर  के लिए लॉगीन  ओ  टी  पि  छह आठ सात सात तीन नौ दो शून्य शून्य सात सात है,-1
5348024557508854_f1369_chunk_0_subchunk_1.wav,कोर्बेव[START]ैक्स के लिए उदयपुर ज़िले,कोर्बेवैक्स के लिए उदयपुर ज़िले,1
5348024557508860_f1363_chunk_0_subchunk_1.wav,यह बिल्कुल,यह बिल्कुल,0
5348024557508862_f1364_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं एकदम सही बात है,यह बिल्कुल गलत है।।नहीं एकदम सही बात है,5
5348024557508867_f753_chunk_0_subchunk_1.wav,कल मैंने एक हैर स्ट्रेटनर ख़रीदा था बहुत बुरा है दो दिन में during ख़राब हो गई और अब काम भी नहीं कर रही है हैर स्ट्रेटनर को उपयोग करने में बहुत समय लगेगा और बाल सही नहीं होगी यूज़ करने के बाद भी एकदम सही बात है during,कल मैंने एक हैर स्ट्रेटनर ख़रीदा था बहुत बुरा है दो दिन में during ख़राब हो गई और अब काम भी नहीं कर रही है हैर स्ट्रेटनर को उपयोग करने में बहुत समय लगेगा और बाल सही नहीं होगी यूज़ करने के बाद भी एकदम सही बात है during,13
5348024557508870_f48_chunk_0_subchunk_1.wav,system क्रोमपेट,system क्रोमपेट,1
5348024557508870_f48_chunk_1_subchunk_1.wav,selm,selm,1
5348024557508870_f48_chunk_2_subchunk_1.wav,चंगलपा,चंगलपा,0
5348024557508870_f48_chunk_3_subchunk_1.wav,कोयम्बतूर,कोयम्बतूर,0
5348024557508870_f48_chunk_4_subchunk_1.wav,टोर [Tor] इरौड [Erode],टोर  इरौड,1
5348024557508894_f1790_chunk_0_subchunk_1.wav,इन नदियों के तटों का भू<b>-क्षरण होता है औ#$%र जलोढ़क छले पानी वाले [inhaling] किनारों और नदी के किनारे की ज़मीन पर जम[START]ा हो</b> जाता है,इन नदियों के तटों का भू-क्षरण होता है और जलोढ़क छले पानी वाले  किनारों और नदी के किनारे की ज़मीन पर जमा हो जाता है,6
5348024557508895_f1791_chunk_0_subchunk_1.wav,हुमायूँ ने मुगल क्षेत्रों को शेर शाह सूरी से खो दिया,हुमायूँ ने मुगल क्षेत्रों को शेर शाह सूरी से खो दिया,1
5348024557508898_f1793_chunk_0_subchunk_1.wav,है क्या आगे में,है क्या आगे में,0
5348024557508900_f1792_chunk_0_subchunk_1.wav,है अपठित ईमेल कोई द्वारा व्यक्ति इस क्या।यह बिल्कुल गलत है। एकदम सही बात है,है अपठित ईमेल कोई द्वारा व्यक्ति इस क्या।यह बिल्कुल गलत है। एकदम सही बात है,-1
5348024557508902_f2182_chunk_0_subchunk_1.wav,मैं पाँच काटन चिज़पा पोटैटो क्रिस्प चिप्स के अलावा आधा लीटर बास्किन रोब्बिंस चॉकलेट आइस क्रीम अपनी वस्तुओं की सूची में जोड़ना चाहता हूँ एकदम सही बात है during,मैं पाँच काटन चिज़पा पोटैटो क्रिस्प चिप्स के अलावा आधा लीटर बास्किन रोब्बिंस चॉकलेट आइस क्रीम अपनी वस्तुओं की सूची में जोड़ना चाहता हूँ एकदम सही बात है during,-1
5348024557508905_f1794_chunk_0_subchunk_1.wav,मिठाइयों का एक ब्रांड doosre during ब्रांड से बहुत ज़्यादा महंगा क्यों है,मिठाइयों का एक ब्रांड doosre during ब्रांड से बहुत ज़्यादा महंगा क्यों है,-1
5348024557508908_f1800_chunk_0_subchunk_1.wav,क्या सात दो आठ नौ एक चार छः छः एक शून्य नौ पाँच एयरटेल मनी पर hai,क्या सात दो आठ नौ एक चार छः छः एक शून्य नौ पाँच एयरटेल मनी पर hai,-1
5348024557508909_f890_chunk_0_subchunk_1.wav,ऐसा लगता लगता है कि मैंने गलती से चार चार पाँच चार सात दो,ऐसा लगता लगता है कि मैंने गलती से चार चार पाँच चार सात दो,1
5348024557508909_f890_chunk_1_subchunk_1.wav,तीन तीन एक एक आठ,तीन तीन एक एक आठ,2
5348024557508909_f890_chunk_2_subchunk_1.wav,नौ आठ खाता ब्लॉक [Block] कर दिया है इसलिए कृपया इसे अनब्लॉक [Unblock] करें,नौ आठ खाता ब्लॉक  कर दिया है इसलिए कृपया इसे अनब्लॉक  करें,-1
5348024557508909_f890_chunk_3_subchunk_1.wav,ऐसा लगता है कि मैंने[STA#$%RT] गलती से चार चार पाँच चार सात दो तीन तीन तीन चार एक एक आठ आठ नौ आठ खाता ब्लॉक [<b>block] कर दिया है इसलिए कृपया</b> इसे अनबलॉक [Unblock] करें,ऐसा लगता है कि मैंने गलती से चार चार पाँच चार सात दो तीन तीन तीन चार एक एक आठ आठ नौ आठ खाता ब्लॉक  कर दिया है इसलिए कृपया इसे अनबलॉक  करें,-1
5348024557508911_f1796_chunk_0_subchunk_1.wav,ज़ि[START]ला जबलपुर में क<b>#$%ौन से सभी टीकाकरण केंद्र कोवोवैक्स की,ज़िला जबलपुर में कौन से सभी टीकाकरण केंद्र कोवोवैक्स की,1
5348024557508915_f1797_chunk_0_subchunk_1.wav,छोड़ो।यह बिल्कुल,छोड़ो।यह बिल्कुल,2
5348024557508917_f1798_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।जाओ एकदम सही बात है,यह बिल्कुल गलत है।।जाओ एकदम सही बात है,-1
5348024557508928_f297_chunk_0_subchunk_1.wav,जम्मू साम्बा कठुआ उधमपुर during रियासी एकदम सही बात है,जम्मू साम्बा कठुआ उधमपुर during रियासी एकदम सही बात है,1
5348024557508929_f508_chunk_0_subchunk_1.wav,ज्योति निशा for example संदीप मनु,ज्योति निशा for example संदीप मनु,3
5348024557508929_f508_chunk_1_subchunk_1.wav,tnvee,tnvee,0
5348024557508932_f102_chunk_0_subchunk_1.wav,लंडन पैरिस न्यू यॉर्क मुंबई मुंबई दुबई,लंडन पैरिस न्यू यॉर्क मुंबई मुंबई दुबई,1
5348024557508936_f544_chunk_0_subchunk_1.wav,जिस उम्र पड़ाव में मैं हूँ अभी मैं यही समझती हूँ कि क्योंंकि मैं कम्प्यूटर साइंस के प्रोफेशन से जुड़ी हुई,जिस उम्र पड़ाव में मैं हूँ अभी मैं यही समझती हूँ कि क्योंंकि मैं कम्प्यूटर साइंस के प्रोफेशन से जुड़ी हुई,-1
5348024557508936_f544_chunk_1_subchunk_1.wav,और कम्प्यूटर [Computer] एक ऐसी फ़ील्ड [Field] है जहाँ पर आए दिन बदलाव और नई-नई चीज़ें आ रही हैं तो मैं यह समझती हूँ कि जिस तरह के काम में मैं हूँ,और कम्प्यूटर  एक ऐसी फ़ील्ड  है जहाँ पर आए दिन बदलाव और नई-नई चीज़ें आ रही हैं तो मैं यह समझती हूँ कि जिस तरह के काम में मैं हूँ,-1
5348024557508936_f544_chunk_2_subchunk_1.wav,अपने आपको नई से नई जो भी [uhh] तकनीक कम्प्यूटर [Computer] की आती है उसके बारे में जानकारी अपनी बढ़ाकर रखें तो मैं क्या करती रहती हूँ की जो भी नई चीज</b>़ आती है जैसे मशीन [Machine] लर्नींग [Learnin#$%g] य[START]ा कोई भी नई [i<b>nhaling] कोई कोर्स [Course] आता है उसको पढ़ती रहती हूँ ऑनलाइन [Online] भी कोर्सैस [Courses] में एनरोल [Enrol] करती हूँ,अपने आपको नई से नई जो भी  तकनीक कम्प्यूटर  की आती है उसके बारे में जानकारी अपनी बढ़ाकर रखें तो मैं क्या करती रहती हूँ की जो भी नई चीज़ आती है जैसे मशीन  लर्नींग  या कोई भी नई  कोई कोर्स  आता है उसको पढ़ती रहती हूँ ऑनलाइन  भी कोर्सैस  में एनरोल  करती हूँ,-1
5348024557508936_f544_chunk_3_subchunk_1.wav,ताकि मैं अपने काम को अच्#$%छे से कर सकूँ और काम अच्छा करने से मु<b>झे बहुत खुशी,ताकि मैं अपने काम को अच्छे से कर सकूँ और काम अच्छा करने से मुझे बहुत खुशी,7
5348024557508936_f544_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।आपको अपने मैं कि है मिलती मोटिवेशन मुझे से खुशी इसी और है होती,यह बिल्कुल गलत है।।आपको अपने मैं कि है मिलती मोटिवेशन मुझे से खुशी इसी और है होती,-1
5348024557508936_f544_chunk_5_subchunk_1.wav,समय साथ के बच्चों अपने है मिलता समय मुझे जब और करूँ ग्रोथ अपनी प्रोफेशनली अपनी पर्सनल अपनी।यह बिल्कुल गलत है। एकदम सही बात है,समय साथ के बच्चों अपने है मिलता समय मुझे जब और करूँ ग्रोथ अपनी प्रोफेशनली अपनी पर्सनल अपनी।यह बिल्कुल गलत है। एकदम सही बात है,7
5348024557508936_f544_chunk_6_subchunk_1.wav,अच्छा व्यतीत करूँ उनको अच्छा संस्कार दूँ उनके साथ घूमने जाऊँ और आगे के लिए मैं सोचती हूँ कि जब थोड़े से अगर for example please note पैसे भी बचा लूँ और जब मेरे थोड़े से इयर्स आगे बढ़ जायेंगे थोड़ी स्टे स्टेबिलिटी हो जाएगी तो मैं यह भी ज़रूर एकदम सही बात है,अच्छा व्यतीत करूँ उनको अच्छा संस्कार दूँ उनके साथ घूमने जाऊँ और आगे के लिए मैं सोचती हूँ कि जब थोड़े से अगर for example please note पैसे भी बचा लूँ और जब मेरे थोड़े से इयर्स आगे बढ़ जायेंगे थोड़ी स्टे स्टेबिलिटी हो जाएगी तो मैं यह भी ज़रूर एकदम सही बात है,-1
5348024557508936_f544_chunk_7_subchunk_1.wav,अपने मन में इच्छा रखती हूँ की दुनिया के भारत के अलग अलग konon में main घूमूँ और अलग अलग स्थानों को देखूँ क्योंकि मुझे ट्रैवलिंग का bhee बहुत system शौक़ है,अपने मन में इच्छा रखती हूँ की दुनिया के भारत के अलग अलग konon में main घूमूँ और अलग अलग स्थानों को देखूँ क्योंकि मुझे ट्रैवलिंग का bhee बहुत system शौक़ है,-1
5348024557508940_f320_chunk_0_subchunk_1.wav,अगर मुझे भारत से से बाहर किसी देश में जाने का मौका मिलता है to वैसे तो आपने एक कन्ट्री पूछी है लेकिन मेरे माइन्ड men एकदम से,अगर मुझे भारत से से बाहर किसी देश में जाने का मौका मिलता है to वैसे तो आपने एक कन्ट्री पूछी है लेकिन मेरे माइन्ड men एकदम से,-1
