filename,ground_truth,vocab_list
5348024557507085_f105_chunk_0_subchunk_1.wav,सेलेस्टियल इवेंट के बारे में,"['इवेंट', 'में', 'सेलेस्टियल', 'बारे', 'के']"
5348024557507085_f105_chunk_10_subchunk_1.wav,लाइट धीमी हो जाती थी ऐसा लगता था की जैसे,"['थी', 'था', 'लाइट', 'जैसे', 'जाती', 'धीमी', 'की', 'हो', 'लगता', 'ऐसा']"
5348024557507085_f105_chunk_11_subchunk_1.wav,शाम हो गई हो या रात हो गई हो तो वह पक्षियों के लिए बहुत ही अचम्भित बात हुआ करती थी की वह,"['अचम्भित', 'थी', 'हुआ', 'रात', 'शाम', 'की', 'पक्षियों', 'हो', 'वह', 'के', 'लिए', 'या', 'ही', 'तो', 'बात', 'बहुत', 'करती', 'गई']"
5348024557507085_f105_chunk_12_subchunk_1.wav,यह समझते थे कि उनके अब लौटने का समय हो गया है लेकिन,"['समय', 'कि', 'थे', 'उनके', 'लौटने', 'लेकिन', 'यह', 'अब', 'हो', 'समझते', 'का', 'है', 'गया']"
5348024557507085_f105_chunk_13_subchunk_1.wav,एक्लिप्स या ग्रहण ऐसा होता है कि वह थोड़ी देर के लिए ही रहता है फिर वह सब कुछ नार्मल हो जाता था,"['कि', 'एक्लिप्स', 'कुछ', 'नार्मल', 'है', 'या', 'जाता', 'रहता', 'सब', 'ही', 'होता', 'ऐसा', 'देर', 'के', 'था', 'ग्रहण', 'फिर', 'वह', 'लिए', 'हो', 'थोड़ी']"
5348024557507085_f105_chunk_14_subchunk_1.wav,बाकी रही बात,"['रही', 'बात', 'बाकी']"
5348024557507085_f105_chunk_15_subchunk_1.wav,कॉमेट देखना वह तो,"['कॉमेट', 'वह', 'देखना', 'तो']"
5348024557507085_f105_chunk_16_subchunk_1.wav,करेक्ट बात नहीं लगती है वह हम देखते थे तारा टूटना,"['तारा', 'थे', 'देखते', 'हम', 'टूटना', 'करेक्ट', 'वह', 'बात', 'नहीं', 'है', 'लगती']"
5348024557507085_f105_chunk_17_subchunk_1.wav,और कॉमेट का टूट कर गिरना वह दोनों एक जैसे ही लगते थे तो हम तो छोटे होते हैं यही समझते थे की हाँ भाई यह तारा टूटा लेकिन वह कई बार कॉमेट भी होता था लेकिन कॉमेट के बारे में फिर जब जब हमने पढ़ा तो वह यह पढ़ा की वह,"['कॉमेट', 'की', 'कर', 'होते', 'एक', 'दोनों', 'का', 'समझते', 'बारे', 'बार', 'में', 'हैं', 'भी', 'टूटा', 'पढ़ा', 'जैसे', 'हाँ', 'तारा', 'थे', 'यह', 'लगते', 'ही', 'टूट', 'होता', 'गिरना', 'और', 'कई', 'के', 'था', 'लेकिन', 'हम', 'फिर', 'हमने', 'वह', 'जब', 'छोटे', 'यही', 'तो', 'भाई']"
5348024557507085_f105_chunk_18_subchunk_1.wav,रेयरली होता है,"['है', 'होता', 'रेयरली']"
5348024557507085_f105_chunk_19_subchunk_1.wav,तो फिर इसलिए वह इतना ज़्यादा मेमोरी नहीं है लेकिन तारे टूट कर दे दिखते देखना वह एक प्रायः बात होती थी क्लियर स्काई डे में,"['होती', 'कर', 'एक', 'है', 'इसलिए', 'तारे', 'में', 'इतना', 'देखना', 'दिखते', 'क्लियर', 'ज़्यादा', 'डे', 'बात', 'टूट', 'नहीं', 'स्काई', 'दे', 'थी', 'लेकिन', 'प्रायः', 'फिर', 'वह', 'मेमोरी', 'तो']"
5348024557507085_f105_chunk_1_subchunk_1.wav,मैं यह कह सकता हूँ की,"['हूँ', 'कह', 'मैं', 'की', 'यह', 'सकता']"
5348024557507085_f105_chunk_2_subchunk_1.wav,ग्रहण ग्रहण को देखना,"['को', 'देखना', 'ग्रहण']"
5348024557507085_f105_chunk_3_subchunk_1.wav,यह तो बहुत ही यूज़ुअल बात है,"['यूज़ुअल', 'यह', 'बात', 'ही', 'तो', 'है', 'बहुत']"
5348024557507085_f105_chunk_4_subchunk_1.wav,अलग अलग तरह के ग्रहण होते हैं,"['अलग', 'हैं', 'तरह', 'ग्रहण', 'होते', 'के']"
5348024557507085_f105_chunk_5_subchunk_1.wav,सबसे ज़्यादा,"['ज़्यादा', 'सबसे']"
5348024557507085_f105_chunk_6_subchunk_1.wav,आश्चर्यजनक तब होता है जब,"['आश्चर्यजनक', 'तब', 'जब', 'है', 'होता']"
5348024557507085_f105_chunk_7_subchunk_1.wav,बाहर कड़ी धूप हो तो सडनली जब,"['कड़ी', 'धूप', 'हो', 'सडनली', 'जब', 'तो', 'बाहर']"
5348024557507085_f105_chunk_8_subchunk_1.wav,एक्लिप्स का टाइम हो जाए,"['जाए', 'एक्लिप्स', 'हो', 'का', 'टाइम']"
5348024557507085_f105_chunk_9_subchunk_1.wav,तो थोड़ी देर के लिए,"['लिए', 'तो', 'थोड़ी', 'देर', 'के']"
5348024557507086_f569_chunk_0_subchunk_1.wav,दूसरे के साथ,"['दूसरे', 'साथ', 'के']"
5348024557507086_f569_chunk_10_subchunk_1.wav,और,['और']
5348024557507086_f569_chunk_11_subchunk_1.wav,किसी के साथ खाना शेयर करने में बहुत आनंद आता है,"['करने', 'साथ', 'में', 'है', 'आनंद', 'किसी', 'खाना', 'आता', 'बहुत', 'शेयर', 'के']"
5348024557507086_f569_chunk_12_subchunk_1.wav,यह बात तो तय है,"['यह', 'तय', 'बात', 'तो', 'है']"
5348024557507086_f569_chunk_1_subchunk_1.wav,खाना खाना या कोई मील शेयर करना,"['मील', 'करना', 'या', 'खाना', 'कोई', 'शेयर']"
5348024557507086_f569_chunk_2_subchunk_1.wav,उसमें तो आनंद आता ही है,"['उसमें', 'है', 'आनंद', 'ही', 'तो', 'आता']"
5348024557507086_f569_chunk_3_subchunk_1.wav,यह कल्चर हम लोगों को सिखाई गई है,"['लोगों', 'सिखाई', 'कल्चर', 'हम', 'यह', 'को', 'है', 'गई']"
5348024557507086_f569_chunk_4_subchunk_1.wav,रिलिजियसली जैसे,"['जैसे', 'रिलिजियसली']"
5348024557507086_f569_chunk_5_subchunk_1.wav,मैं जब छोटा था अभी भी जब कभी मौका मिलता है तो मैं गुरुद्वारे में लंगर खाने जाता हूँ,"['हूँ', 'था', 'गुरुद्वारे', 'मिलता', 'में', 'मैं', 'मौका', 'लंगर', 'खाने', 'अभी', 'भी', 'कभी', 'जब', 'है', 'जाता', 'छोटा', 'तो']"
5348024557507086_f569_chunk_6_subchunk_1.wav,एक हमारे एरिया में दुर्गा पूजा होती है उसके वहाँ पर भोग भोग रखा जाता है दुर्गा पूजा के दिनों में वह खाने के लिए हम लोग तीन दिन तक प्रोग्राम चलता था वह मैं जाता हूँ,"['हूँ', 'होती', 'दिन', 'तीन', 'चलता', 'दिनों', 'एक', 'लोग', 'प्रोग्राम', 'है', 'में', 'भोग', 'एरिया', 'मैं', 'खाने', 'उसके', 'दुर्गा', 'हमारे', 'पूजा', 'जाता', 'रखा', 'वहाँ', 'तक', 'के', 'था', 'हम', 'वह', 'लिए', 'पर']"
5348024557507086_f569_chunk_7_subchunk_1.wav,वहाँ पूजा करता हूँ दान देता हूँ और सब एन्जॉय करता हूँ सिमिलरली,"['हूँ', 'सिमिलरली', 'दान', 'करता', 'देता', 'सब', 'एन्जॉय', 'पूजा', 'वहाँ', 'और']"
5348024557507086_f569_chunk_8_subchunk_1.wav,अगर मुझे अपने घर में लोगों को बुला लंच या डिनर पर बुलाना पड़े तो कोई ना कोई इवेंट होता है,"['अगर', 'है', 'में', 'या', 'डिनर', 'इवेंट', 'लोगों', 'अपने', 'मुझे', 'पड़े', 'होता', 'लंच', 'ना', 'बुलाना', 'को', 'बुला', 'तो', 'कोई', 'घर', 'पर']"
5348024557507086_f569_chunk_9_subchunk_1.wav,बुलाया जाता है या कभी कभी सोशल एक्सचेंज और विजिट्स के फॉर्म में भी होता है,"['सोशल', 'एक्सचेंज', 'होता', 'बुलाया', 'में', 'विजिट्स', 'भी', 'फॉर्म', 'कभी', 'या', 'है', 'जाता', 'और', 'के']"
5348024557507088_f865_chunk_0_subchunk_1.wav,लॉन्ग इन करने के बाद आपको पटल के शीर्ष के पास खाता दिखाई देगा,"['करने', 'आपको', 'देगा', 'दिखाई', 'इन', 'पटल', 'खाता', 'लॉन्ग', 'पास', 'शीर्ष', 'बाद', 'के']"
5348024557507089_f1019_chunk_0_subchunk_1.wav,रॉय अपनी बहन बरखा के साथ एक अभिनय स्कूल भी चलाते हैं,"['साथ', 'हैं', 'बरखा', 'रॉय', 'बहन', 'भी', 'स्कूल', 'अपनी', 'एक', 'चलाते', 'अभिनय', 'के']"
5348024557507092_f1079_chunk_0_subchunk_1.wav,ब्रेकिंग न्यूज़ क्या है,"['क्या', 'है', 'ब्रेकिंग', 'न्यूज़']"
5348024557507093_f1701_chunk_0_subchunk_1.wav,सफ़ेद,['सफ़ेद']
5348024557507097_f1702_chunk_0_subchunk_1.wav,क्या मुझे आज दिन के अंत तक स्नेहा सेलेक्ट ड्रैगन चिकन कबाब डिलीवर हो सकता है,"['कबाब', 'मुझे', 'आज', 'क्या', 'दिन', 'अंत', 'सेलेक्ट', 'स्नेहा', 'ड्रैगन', 'चिकन', 'डिलीवर', 'हो', 'सकता', 'है', 'तक', 'के']"
5348024557507098_f1017_chunk_0_subchunk_1.wav,क्या उत्पाद हल्दीराम बादाम हलवा दो सौ रुपये में उपलब्ध है,"['बादाम', 'उपलब्ध', 'में', 'क्या', 'दो', 'सौ', 'उत्पाद', 'हल्दीराम', 'है', 'हलवा', 'रुपये']"
5348024557507102_f1549_chunk_0_subchunk_1.wav,मेरे महाराष्ट्र ग्रामीण बैंक खाते छह दो एक नव एक पाँच छह आठ छह,"['छह', 'ग्रामीण', 'पाँच', 'बैंक', 'आठ', 'महाराष्ट्र', 'दो', 'एक', 'नव', 'मेरे', 'खाते']"
5348024557507102_f1549_chunk_1_subchunk_1.wav,साँट सात से मेरे पेयू मणी वॉलेट में च हज़ार रुपये ट्रांसफर करें,"['साँट', 'च', 'सात', 'में', 'करें', 'रुपये', 'ट्रांसफर', 'हज़ार', 'वॉलेट', 'मणी', 'पेयू', 'मेरे', 'से']"
5348024557507103_f1703_chunk_0_subchunk_1.wav,बीस छः दो हज़ार उन्नीस को लैंडलाइन भुगतान के लिए रिमाइंडर लगाएँ,"['लगाएँ', 'रिमाइंडर', 'दो', 'बीस', 'हज़ार', 'लिए', 'को', 'छः', 'भुगतान', 'लैंडलाइन', 'उन्नीस', 'के']"
5348024557507106_f1704_chunk_0_subchunk_1.wav,पिन कोड तीन तीन आठ दो पाँच आठ के अंतर्गत आने वाले सभी ई एस आई सी केंद्रों की सूचना बनाएँ,"['बनाएँ', 'आठ', 'आई', 'की', 'तीन', 'आने', 'ई', 'सी', 'अंतर्गत', 'पाँच', 'पिन', 'वाले', 'केंद्रों', 'सभी', 'के', 'एस', 'कोड', 'दो', 'सूचना']"
5348024557507107_f1705_chunk_0_subchunk_1.wav,मेरा पी आर ए एन नम्बर तीन छह एक नौ पाँच नौ दो तीन एक एक छह नौ है क्या आप ए पी वाई में मेरी मौजूदा होल्डिंग्स चेक कर सकते हैं,"['क्या', 'आप', 'कर', 'तीन', 'एक', 'एन', 'है', 'पी', 'होल्डिंग्स', 'पाँच', 'नम्बर', 'मेरा', 'नौ', 'मौजूदा', 'में', 'चेक', 'हैं', 'ए', 'छह', 'आर', 'मेरी', 'सकते', 'दो', 'वाई']"
5348024557507113_f1706_chunk_0_subchunk_1.wav,सहमत,['सहमत']
5348024557507114_f1707_chunk_0_subchunk_1.wav,कूदो,['कूदो']
5348024557507122_f92_chunk_0_subchunk_1.wav,कसरकोट कन्नौर वायनाड माधोपुरा,"['कसरकोट', 'माधोपुरा', 'कन्नौर', 'वायनाड']"
5348024557507125_f511_chunk_0_subchunk_1.wav,इंडिया पाकिस्तान,"['इंडिया', 'पाकिस्तान']"
5348024557507125_f511_chunk_1_subchunk_1.wav,चाइना,['चाइना']
5348024557507125_f511_chunk_2_subchunk_1.wav,जापान,['जापान']
5348024557507125_f511_chunk_3_subchunk_1.wav,बांग्लादेश,['बांग्लादेश']
5348024557507127_f631_chunk_0_subchunk_1.wav,आज हमारे देश में हॉस्पिटल्स और मेडिकल सर्विसेस बहुत अधिक विकसित हुआ है और सरकारी अस्पतालों अफोर्डेबल है,"['अधिक', 'हुआ', 'में', 'आज', 'हॉस्पिटल्स', 'मेडिकल', 'अफोर्डेबल', 'देश', 'सर्विसेस', 'अस्पतालों', 'हमारे', 'विकसित', 'है', 'बहुत', 'सरकारी', 'और']"
5348024557507127_f631_chunk_1_subchunk_1.wav,कोविड के समय बहुत बुरा अनुभव था और हमारे यहाँ के एरिये का हेल्थकेयर के लिए हॉस्पिटल फैसिलिटीज़ बढ़ाना पड़ेगा,"['समय', 'था', 'एरिये', 'हेल्थकेयर', 'पड़ेगा', 'कोविड', 'लिए', 'हमारे', 'अनुभव', 'यहाँ', 'फैसिलिटीज़', 'हॉस्पिटल', 'का', 'बढ़ाना', 'बहुत', 'बुरा', 'और', 'के']"
5348024557507130_f283_chunk_0_subchunk_1.wav,मेरी नाम मृदुला मैं केरल में रहती हूँ,"['हूँ', 'नाम', 'में', 'केरल', 'मैं', 'मृदुला', 'रहती', 'मेरी']"
5348024557507131_f280_chunk_0_subchunk_1.wav,मुझे जड़ों के बारे में उतना याद नहीं है,"['याद', 'मुझे', 'में', 'जड़ों', 'है', 'नहीं', 'बारे', 'उतना', 'के']"
5348024557507134_f504_chunk_0_subchunk_1.wav,फीलिंग सॉन्ग सुनने से मुझे सिंगिंग में इंटरेस्ट आया,"['सुनने', 'सिंगिंग', 'मुझे', 'में', 'आया', 'सॉन्ग', 'इंटरेस्ट', 'फीलिंग', 'से']"
5348024557507138_f512_chunk_0_subchunk_1.wav,हाँ ओड़म्पिक्स और दुनियाभर के एथलीट्स को मिला कर आयोजन करते हैं,"['आयोजन', 'ओड़म्पिक्स', 'दुनियाभर', 'हैं', 'कर', 'मिला', 'को', 'एथलीट्स', 'करते', 'हाँ', 'और', 'के']"
5348024557507146_f1578_chunk_0_subchunk_1.wav,आँख में प्रवेश करने वाला प्रकाश रेटीना में तीन अलग अलग फ़ोटो रिसेप्टर पर हमला करता है छवि बनाने में उपयोग की जाने वाली परिचित छड़ें और शंकु और अधिक नई खोजी गई प्रकाश संवेदनशील नाड़ी ग्रंथि कोशिकाएँ,"['छड़ें', 'करने', 'बनाने', 'प्रवेश', 'वाला', 'की', 'तीन', 'आँख', 'संवेदनशील', 'है', 'अधिक', 'नाड़ी', 'नई', 'में', 'रेटीना', 'शंकु', 'करता', 'प्रकाश', 'अलग', 'गई', 'उपयोग', 'और', 'छवि', 'परिचित', 'रिसेप्टर', 'खोजी', 'कोशिकाएँ', 'हमला', 'ग्रंथि', 'वाली', 'जाने', 'फ़ोटो', 'पर']"
5348024557507147_f1932_chunk_0_subchunk_1.wav,आय वृद्धि किसी निश्चित समयावधि में कम्पनी की प्रगति को मापने के तरीकों में से एक सरल तरीका है,"['कम्पनी', 'प्रगति', 'मापने', 'निश्चित', 'में', 'सरल', 'वृद्धि', 'की', 'है', 'को', 'से', 'आय', 'एक', 'समयावधि', 'किसी', 'तरीका', 'तरीकों', 'के']"
5348024557507150_f1933_chunk_0_subchunk_1.wav,जूली की जानकारी दो,"['जूली', 'दो', 'की', 'जानकारी']"
5348024557507152_f1934_chunk_0_subchunk_1.wav,न्यू यॉर्क शहर में इस समय क्या समय है,"['यॉर्क', 'समय', 'इस', 'में', 'क्या', 'है', 'न्यू', 'शहर']"
5348024557507156_f1940_chunk_0_subchunk_1.wav,बेबी फ़ूड आइटेम्स कब डिलीवर होंगे,"['आइटेम्स', 'होंगे', 'बेबी', 'डिलीवर', 'कब', 'फ़ूड']"
5348024557507157_f930_chunk_0_subchunk_1.wav,क्या मुझे तुरंत लैपलास्ट क्लॉथ हैंगर्स मिल सकता है,"['क्लॉथ', 'लैपलास्ट', 'तुरंत', 'मुझे', 'क्या', 'हैंगर्स', 'मिल', 'सकता', 'है']"
5348024557507159_f1685_chunk_0_subchunk_1.wav,क्या आप जाँच सकते हैं कि मेरा स्टेट बैंक ऑफ़ इंडिया खाता नौ आठ दो दो छः नौ सात एक चार आठ सात आठ सात एयरटेल मनी का समर्थन करता है या नहीं एकदम सही बात है,"['कि', 'स्टेट', 'क्या', 'आप', 'आठ', 'मनी', 'जाँच', 'एक', 'इंडिया', 'का', 'है', 'मेरा', 'नौ', 'सात', 'हैं', 'या', 'ऑफ़', 'सही', 'करता', 'बैंक', 'समर्थन', 'एकदम', 'बात', 'नहीं', 'चार', 'एयरटेल', 'सकते', 'दो', 'खाता', 'छः']"
5348024557507161_f1938_chunk_0_subchunk_1.wav,ह्यूमन वेलफेयर चैरिटेबल ट्रस्ट के लिए मासिक दान सेट करें एकदम सही बात है,"['मासिक', 'दान', 'चैरिटेबल', 'ह्यूमन', 'ट्रस्ट', 'करें', 'लिए', 'सेट', 'एकदम', 'बात', 'वेलफेयर', 'है', 'सही', 'के']"
5348024557507164_f931_chunk_0_subchunk_1.wav,क्या मैं अशोक नगर ज़िला में अपने मौजूदा स्थान के नज़दीकी ई एस आई सी केंद्रों के बारे में जान सकता हूँ एकदम सही बात है,"['हूँ', 'क्या', 'आई', 'जान', 'ई', 'बारे', 'है', 'सी', 'स्थान', 'मौजूदा', 'में', 'नगर', 'मैं', 'सकता', 'केंद्रों', 'सही', 'अपने', 'एकदम', 'बात', 'नज़दीकी', 'के', 'एस', 'अशोक', 'ज़िला']"
5348024557507165_f1939_chunk_0_subchunk_1.wav,फ़ोन नंबर सात सात सात छः दो पाँच सात पाँच एक पाँच छः का उपयोग करके मेरा कोविन टीका प्रमाणपत्र प्राप्त करें एकदम सही बात है,"['नंबर', 'कोविन', 'करके', 'प्रमाणपत्र', 'एक', 'का', 'है', 'पाँच', 'मेरा', 'सात', 'सही', 'एकदम', 'बात', 'उपयोग', 'करें', 'फ़ोन', 'टीका', 'प्राप्त', 'दो', 'छः']"
5348024557507169_f1937_chunk_0_subchunk_1.wav,कूदो एकदम सही बात है,"['एकदम', 'बात', 'कूदो', 'है', 'सही']"
5348024557507173_f1936_chunk_0_subchunk_1.wav,बिल्ली एकदम सही बात है,"['एकदम', 'बात', 'है', 'सही', 'बिल्ली']"
5348024557507176_f134_chunk_0_subchunk_1.wav,कुछ दिन पहले मैंने एक शैम्पू ख़रीदी है तो पहले मुझे समझ में नहीं आ रहा था कि यह कैसा होगा पर बाद में जब मैंने इस्तेमाल किया मुझे पता चला कि यह बहुत ही अच्छा है और मेरे बालों के लिए बहुत सही है एकदम सही बात है,"['कि', 'इस्तेमाल', 'दिन', 'कुछ', 'एक', 'है', 'किया', 'पहले', 'मेरे', 'में', 'चला', 'रहा', 'बालों', 'बहुत', 'पता', 'आ', 'सही', 'अच्छा', 'मुझे', 'यह', 'एकदम', 'समझ', 'बात', 'शैम्पू', 'ही', 'मैंने', 'नहीं', 'बाद', 'और', 'के', 'था', 'ख़रीदी', 'होगा', 'कैसा', 'लिए', 'जब', 'तो', 'पर']"
5348024557507178_f582_chunk_0_subchunk_1.wav,पाँच पाँच दो हज़ार तेईस पाँच छः दो हज़ार तेईस पाँच सात दो हज़ार तेईस एकदम सही बात है,"['पाँच', 'हज़ार', 'सात', 'दो', 'तेईस', 'एकदम', 'छः', 'बात', 'है', 'सही']"
5348024557507178_f582_chunk_1_subchunk_1.wav,छः तीन दो हज़ार तेईस बाईस दो दो हज़ार तेईस एकदम सही बात है,"['हज़ार', 'दो', 'तेईस', 'बाईस', 'तीन', 'एकदम', 'छः', 'बात', 'है', 'सही']"
5348024557507179_f583_chunk_0_subchunk_1.wav,ग्यारह बारह तेरह चौदह पन्द्रह एकदम सही बात है,"['बारह', 'चौदह', 'पन्द्रह', 'ग्यारह', 'एकदम', 'बात', 'है', 'तेरह', 'सही']"
5348024557507183_f362_chunk_0_subchunk_1.wav,इंडिया साउथ कोरिया जापान इटली बांग्लादेश एकदम सही बात है,"['जापान', 'सही', 'बांग्लादेश', 'एकदम', 'कोरिया', 'बात', 'साउथ', 'इंडिया', 'है', 'इटली']"
5348024557507199_f372_chunk_0_subchunk_1.wav,हमारे ज़िला में इस्पात निर्माण पेट्रोलियम रिफ़ाइनिंग तंत्रिक सीमेंट खनन टेक्सटाइल जूट यह सबका इंडस्ट्री है एकदम सही बात है,"['सबका', 'है', 'जूट', 'टेक्सटाइल', 'में', 'पेट्रोलियम', 'हमारे', 'सही', 'खनन', 'इस्पात', 'यह', 'एकदम', 'बात', 'सीमेंट', 'रिफ़ाइनिंग', 'इंडस्ट्री', 'निर्माण', 'ज़िला', 'तंत्रिक']"
5348024557507199_f372_chunk_1_subchunk_1.wav,और हम प पश्चिम मिधलपुर ज़िले में कई फैक्ट्रीज़ और फार्म भी हैं और इधर दुर्गापुर स्टील प्लांट भी है और निकिल इस्पात आयरन आलम यह सबका भी यह सब भी इधर उत्पादित किया जाता है एकदम सही बात है,"['प्लांट', 'सबका', 'है', 'किया', 'आलम', 'उत्पादित', 'में', 'स्टील', 'हैं', 'दुर्गापुर', 'निकिल', 'भी', 'प', 'जाता', 'सही', 'फैक्ट्रीज़', 'इस्पात', 'यह', 'सब', 'एकदम', 'मिधलपुर', 'बात', 'ज़िले', 'कई', 'और', 'फार्म', 'इधर', 'हम', 'पश्चिम', 'आयरन']"
5348024557507202_f369_chunk_0_subchunk_1.wav,नहीं मैंने आज तक कभी लोन नहीं लिया और इसके प्रोसेस के बारे में मुझे पता नहीं है एकदम सही बात है,"['है', 'बारे', 'में', 'पता', 'सही', 'मुझे', 'आज', 'एकदम', 'बात', 'नहीं', 'मैंने', 'तक', 'और', 'के', 'लिया', 'लोन', 'प्रोसेस', 'कभी', 'इसके']"
5348024557507203_f370_chunk_0_subchunk_1.wav,मुझे इसके बारे में जानकारी नहीं है एकदम सही बात है,"['मुझे', 'में', 'जानकारी', 'है', 'एकदम', 'बात', 'इसके', 'बारे', 'सही', 'नहीं']"
5348024557507206_f1842_chunk_0_subchunk_1.wav,नेटवर्किंग कार्यक्रम के दौरान जिन लोगों से आपकी मुलाकात हुई उनके साथ कार्यक्रम के बाद सम्पर्क करें एकदम सही बात है,"['सम्पर्क', 'साथ', 'कार्यक्रम', 'हुई', 'है', 'उनके', 'आपकी', 'सही', 'जिन', 'लोगों', 'एकदम', 'बात', 'बाद', 'के', 'नेटवर्किंग', 'करें', 'दौरान', 'मुलाकात', 'से']"
5348024557507207_f2200_chunk_0_subchunk_1.wav,मान्य किए गए एल्गोरिदम ऐसे आकर्षक ग्राफ़िक्स प्रस्तुत कर सकते हैं जो उपचार में निर्णयों में सहायता करते हैं एकदम सही बात है,"['सहायता', 'किए', 'कर', 'निर्णयों', 'करते', 'ग्राफ़िक्स', 'जो', 'आकर्षक', 'उपचार', 'मान्य', 'है', 'में', 'हैं', 'सही', 'एकदम', 'बात', 'प्रस्तुत', 'सकते', 'एल्गोरिदम', 'ऐसे', 'गए']"
5348024557507208_f1600_chunk_0_subchunk_1.wav,मैं इस व्यक्ति से कैसे सम्पर्क कर सकता हूँ एकदम सही बात है,"['सम्पर्क', 'हूँ', 'इस', 'मैं', 'कर', 'एकदम', 'बात', 'सकता', 'है', 'सही', 'व्यक्ति', 'कैसे', 'से']"
5348024557507211_f1843_chunk_0_subchunk_1.wav,क्या गुरुवार को भी हवा चलेगी एकदम सही बात है,"['चलेगी', 'क्या', 'भी', 'को', 'एकदम', 'बात', 'हवा', 'है', 'सही', 'गुरुवार']"
5348024557507212_f1114_chunk_0_subchunk_1.wav,क्या बंचस का मेरा ऑर्डर भेज दिया गया है वह कब डेलीवरी किया जाएगा एकदम सही बात है,"['मेरा', 'डेलीवरी', 'क्या', 'सही', 'भेज', 'जाएगा', 'ऑर्डर', 'वह', 'एकदम', 'बंचस', 'दिया', 'कब', 'बात', 'का', 'है', 'किया', 'गया']"
5348024557507215_f1844_chunk_0_subchunk_1.wav,डिलीवर की गई चीज़ों में कर्मा केटल दार्जिलिंग लीफ टी के कुछ डब्बे गायब हैं एकदम सही बात है,"['गायब', 'टी', 'दार्जिलिंग', 'की', 'कर्मा', 'कुछ', 'है', 'में', 'चीज़ों', 'हैं', 'लीफ', 'सही', 'एकदम', 'डिलीवर', 'केटल', 'बात', 'के', 'डब्बे', 'गई']"
5348024557507217_f2193_chunk_0_subchunk_1.wav,मेरे अमेज़न पर लॉक को फ़ोन के पासवर्ड से पाँच अंकों के पिन में बदले एकदम सही बात है,"['पाँच', 'पिन', 'में', 'लॉक', 'पासवर्ड', 'है', 'एकदम', 'को', 'के', 'से', 'बदले', 'बात', 'अंकों', 'फ़ोन', 'सही', 'अमेज़न', 'मेरे', 'पर']"
5348024557507218_f1850_chunk_0_subchunk_1.wav,चेक करो की क्या टाटा क्लिक से पाँच सौ रुपया का रिफंड प्रोसेस हुआ है या नहीं एकदम सही बात है,"['क्या', 'रुपया', 'की', 'सौ', 'का', 'टाटा', 'है', 'पाँच', 'क्लिक', 'हुआ', 'चेक', 'या', 'सही', 'एकदम', 'रिफंड', 'बात', 'नहीं', 'करो', 'प्रोसेस', 'से']"
5348024557507222_f902_chunk_0_subchunk_1.wav,कोविन रजिस्टर करने के लिए आपका ओ टी पी चार एक नौ तीन चार आठ है एकदम सही बात है,"['पी', 'करने', 'नौ', 'टी', 'कोविन', 'आपका', 'आठ', 'ओ', 'तीन', 'लिए', 'एकदम', 'बात', 'एक', 'है', 'चार', 'सही', 'रजिस्टर', 'के']"
5348024557507223_f1049_chunk_0_subchunk_1.wav,क्या मुझे कोवोवैक्स टीका पिन कोड नौ शून्य छः सात एक पाँच के पास मिल सकता है एकदम सही बात है,"['क्या', 'मिल', 'एक', 'है', 'कोवोवैक्स', 'पाँच', 'पिन', 'नौ', 'सात', 'शून्य', 'सकता', 'सही', 'मुझे', 'एकदम', 'बात', 'पास', 'के', 'कोड', 'टीका', 'छः']"
5348024557507231_f1851_chunk_0_subchunk_1.wav,पाँच एकदम सही बात है,"['पाँच', 'एकदम', 'बात', 'है', 'सही']"
5348024557507232_f1846_chunk_0_subchunk_1.wav,घर एकदम सही बात है,"['एकदम', 'बात', 'है', 'घर', 'सही']"
5348024557507242_f116_chunk_0_subchunk_1.wav,सिंगापुर मलेशिया बैंकॉक पेरिस लंडन एकदम सही बात है,"['पेरिस', 'बैंकॉक', 'मलेशिया', 'एकदम', 'लंडन', 'सिंगापुर', 'बात', 'है', 'सही']"
5348024557507246_f386_chunk_0_subchunk_1.wav,हाँ मैं मध्य पीढ़ी के हिस्सा हूँ और मैं पुरानी पीढ़ी और युवा पीढ़ी के बीच संतुलन बनाने के लिए प्रयास करती हूँ एकदम सही बात है,"['हूँ', 'बनाने', 'है', 'संतुलन', 'मैं', 'हाँ', 'सही', 'करती', 'मध्य', 'पीढ़ी', 'एकदम', 'बात', 'और', 'के', 'युवा', 'बीच', 'प्रयास', 'लिए', 'हिस्सा', 'पुरानी']"
5348024557507246_f386_chunk_1_subchunk_1.wav,मैं दोनों पीढ़ियों को समान रूप से देखती हूँ और समझ सकती हूँ एकदम सही बात है,"['देखती', 'हूँ', 'मैं', 'सकती', 'एकदम', 'को', 'रूप', 'समझ', 'पीढ़ियों', 'बात', 'दोनों', 'समान', 'है', 'सही', 'और', 'से']"
5348024557507246_f386_chunk_2_subchunk_1.wav,उनके आवश्यकताएँ मानसिकताएँ और मूल्यों एकदम सही बात है,"['उनके', 'सही', 'एकदम', 'बात', 'मूल्यों', 'है', 'आवश्यकताएँ', 'और', 'मानसिकताएँ']"
